PMC001xxxxxx/PMC1802563.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):165-174,PMC1802563,2022-01-12 16:40:20,17158156,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802564.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):175-185,PMC1802564,2022-01-12 16:40:20,17158164,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802566.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):186-192,PMC1802566,2022-01-12 16:40:20,17158155,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802567.xml,Nucleic Acids Res. 2007 Jan 14; 35(1):340-352,PMC1802567,2022-01-12 16:40:20,17170001,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802568.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):193-202,PMC1802568,2022-01-12 16:40:20,17158163,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802569.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):203-213,PMC1802569,2022-01-12 16:40:20,17158162,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802570.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):214-222,PMC1802570,2022-01-12 16:40:20,17158161,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802571.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):223-233,PMC1802571,2022-01-12 16:40:20,17158160,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802572.xml,Nucleic Acids Res. 2007 Jan 18; 35(1):1-10,PMC1802572,2022-01-12 16:40:20,16920744,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802573.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):e6,PMC1802573,2022-01-12 16:40:20,17158153,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802574.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):e7,PMC1802574,2022-01-12 16:40:20,17158152,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802576.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):113-124,PMC1802576,2022-01-12 16:40:20,17158150,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802577.xml,Nucleic Acids Res. 2007 Jan 12; 35(1):256-268,PMC1802577,2022-01-12 16:40:20,17164285,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802579.xml,Nucleic Acids Res. 2007 Jan 8; 35(1):234-246,PMC1802579,2022-01-12 16:40:20,17158511,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802581.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):125-131,PMC1802581,2022-01-12 16:40:20,17158149,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802585.xml,Nucleic Acids Res. 2007 Jan 7; 35(1):132-142,PMC1802585,2022-01-12 16:40:20,17158158,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802591.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):e12,PMC1802591,2022-01-12 16:41:03,17170007,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802592.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):353-362,PMC1802592,2022-01-12 16:41:03,17170004,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802593.xml,Nucleic Acids Res. 2007 Jan 18; 35(2):614-622,PMC1802593,2022-01-12 16:41:03,17178750,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802594.xml,Nucleic Acids Res. 2007 Jan 19; 35(2):664-677,PMC1802594,2022-01-12 16:41:03,17179180,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802595.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):363-370,PMC1802595,2022-01-12 16:41:03,17175539,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802596.xml,Nucleic Acids Res. 2007 Jan 7; 35(2):e10,PMC1802596,2022-01-12 16:41:03,17158154,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802598.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):371-389,PMC1802598,2022-01-12 16:41:03,17170000,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802599.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):390-400,PMC1802599,2022-01-12 16:41:03,17175537,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802600.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):e13,PMC1802600,2022-01-12 16:41:03,17169999,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802601.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):401-405,PMC1802601,2022-01-12 16:41:03,17169997,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802602.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):406-413,PMC1802602,2022-01-12 16:41:03,17169996,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802603.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):414-423,PMC1802603,2022-01-12 16:41:03,17169995,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802604.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):424-432,PMC1802604,2022-01-12 16:41:03,17169994,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802605.xml,Nucleic Acids Res. 2007 Jan 19; 35(2):678-686,PMC1802605,2022-01-12 16:41:03,17182633,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802606.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):433-440,PMC1802606,2022-01-12 16:41:03,17169992,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802607.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):441-454,PMC1802607,2022-01-12 16:41:03,17169991,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802608.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):455-464,PMC1802608,2022-01-12 16:41:03,17175536,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802609.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):465-476,PMC1802609,2022-01-12 16:41:03,17169990,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802610.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):477-485,PMC1802610,2022-01-12 16:41:03,17169989,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802611.xml,Nucleic Acids Res. 2007 Jan 19; 35(2):687-700,PMC1802611,2022-01-12 16:41:03,17182632,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802612.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):486-494,PMC1802612,2022-01-12 16:41:03,17169988,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802613.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):495-505,PMC1802613,2022-01-12 16:41:03,17169987,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802614.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):506-516,PMC1802614,2022-01-12 16:41:03,17169986,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802615.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):517-528,PMC1802615,2022-01-12 16:41:03,17169985,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802616.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):529-539,PMC1802616,2022-01-12 16:41:03,17175535,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802617.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):540-549,PMC1802617,2022-01-12 16:41:03,17175534,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802618.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):550-558,PMC1802618,2022-01-12 16:41:03,17169984,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802619.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):559-571,PMC1802619,2022-01-12 16:41:03,17175533,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802620.xml,Nucleic Acids Res. 2007 Jan 15; 35(2):606-613,PMC1802620,2022-01-12 16:41:03,17172597,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802621.xml,Nucleic Acids Res. 2007 Jan 14; 35(2):572-583,PMC1802621,2022-01-12 16:41:03,17175531,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802622.xml,Nucleic Acids Res. 2007 Jan 18; 35(2):623-633,PMC1802622,2022-01-12 16:41:03,17178749,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802623.xml,Nucleic Acids Res. 2007 Jan 18; 35(2):701,PMC1802623,2022-01-12 16:41:03,17178748,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802624.xml,Nucleic Acids Res. 2007 Jan; 35(2):703a,PMC1802624,2022-01-12 16:41:03,0,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802625.xml,Nucleic Acids Res. 2007 Jan; 35(2):702,PMC1802625,2022-01-12 16:41:03,0,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802626.xml,Nucleic Acids Res. 2007 Jan 15; 35(2):584-594,PMC1802626,2022-01-12 16:41:03,17175542,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802627.xml,Nucleic Acids Res. 2007 Jan 19; 35(2):634-647,PMC1802627,2022-01-12 16:41:03,17179178,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802628.xml,Nucleic Acids Res. 2007 Jan; 35(2):703b,PMC1802628,2022-01-12 16:41:03,0,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802629.xml,Nucleic Acids Res. 2007 Jan 19; 35(2):648-655,PMC1802629,2022-01-12 16:41:03,17182630,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802630.xml,Nucleic Acids Res. 2007 Jan 7; 35(2):e8,PMC1802630,2022-01-12 16:41:03,17158151,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802631.xml,Nucleic Acids Res. 2007 Jan 19; 35(2):656-663,PMC1802631,2022-01-12 16:41:03,17179177,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802632.xml,Nucleic Acids Res. 2007 Jan 7; 35(2):e9,PMC1802632,2022-01-12 16:41:03,17158148,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802633.xml,Nucleic Acids Res. 2007 Jan 15; 35(2):595-605,PMC1802633,2022-01-12 16:41:03,17175541,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1802634.xml,Nucleic Acids Res. 2007 Jan; 35(2):704,PMC1802634,2022-01-12 16:41:03,0,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1804208.xml,Clin Exp Immunol. 2007 Jan; 147(1):11-17,PMC1804208,2022-01-15 18:37:57,17177958,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1847539.xml,Mol Biosyst. 2007 Jan 14; 3(1):51-59,PMC1847539,2022-01-12 15:08:37,17216056,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1857360.xml,J Cell Biol. 2007 Jan 29; 176(3):319-328,PMC1857360,2022-01-13 07:27:13,17242065,CC BY-NC-SA,no,2007,1.0
PMC001xxxxxx/PMC1897316.xml,Nucleic Acids Res. 2007 Jan 5; 35(Database issue):D16-D20,PMC1897316,2022-01-12 16:40:10,17148479,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899092.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D895-D900,PMC1899092,2022-01-12 16:41:06,17202174,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899093.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D280-D286,PMC1899093,2022-01-12 16:41:07,17202164,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899094.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D550-D556,PMC1899094,2022-01-12 16:41:07,17202170,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899095.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D521-D526,PMC1899095,2022-01-12 16:41:07,17202168,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899096.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D165-D168,PMC1899096,2022-01-12 16:41:07,17202160,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899097.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D511-D514,PMC1899097,2022-01-12 16:41:07,17202167,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899098.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):287-290,PMC1899098,2022-01-12 16:41:07,17202175,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899099.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D480-D485,PMC1899099,2022-01-12 16:41:07,17202166,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899100.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D224-D228,PMC1899100,2022-01-12 16:41:07,17202162,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899101.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D1-D2,PMC1899101,2022-01-12 16:41:07,0,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899102.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D137-D140,PMC1899102,2022-01-12 16:41:07,17202159,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899103.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D580-D589,PMC1899103,2022-01-12 16:41:07,17202171,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899104.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D269-D270,PMC1899104,2022-01-12 16:41:07,17202163,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899105.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D834-D840,PMC1899105,2022-01-12 16:41:07,17202173,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899106.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D533-D537,PMC1899106,2022-01-12 16:41:07,17202169,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899107.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D71-D75,PMC1899107,2022-01-12 16:41:07,17202172,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1899108.xml,Nucleic Acids Res. 2007 Jan; 35(Database issue):D445-D451,PMC1899108,2022-01-12 16:41:07,17202165,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1903375.xml,Nucleic Acids Res. 2007 Jan 12; 35(2):e11,PMC1903375,2022-01-12 16:41:03,17164286,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1913474.xml,Chem Commun (Camb). 2007 Jan 28;(4):416-418,PMC1913474,2022-01-12 15:08:37,17220989,CC BY-NC,no,2007,1.0
PMC001xxxxxx/PMC1999407.xml,J Gen Physiol. 2007 Jan; 129(1):17-28,PMC1999407,2022-01-13 09:53:20,17190901,CC BY-NC-SA,no,2007,1.0
PMC001xxxxxx/PMC1802013.xml,Int J Biol Sci. 2007 Feb 10; 3(3):153-165,PMC1802013,2022-01-12 16:49:13,17384734,CC BY-NC-ND,no,2007,2.0
PMC001xxxxxx/PMC1807943.xml,Nucleic Acids Res. 2007 Feb 14; 35(3):e14,PMC1807943,2022-01-12 16:41:03,17169982,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807944.xml,Nucleic Acids Res. 2007 Feb 26; 35(3):975-987,PMC1807944,2022-01-12 16:41:03,17259219,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807945.xml,Nucleic Acids Res. 2007 Feb 22; 35(3):771-788,PMC1807945,2022-01-12 16:41:03,17189297,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807946.xml,Nucleic Acids Res. 2007 Feb 4; 35(3):839-849,PMC1807946,2022-01-12 16:41:03,17204483,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807947.xml,Nucleic Acids Res. 2007 Feb 14; 35(3):e17,PMC1807947,2022-01-12 16:41:04,17169998,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807948.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):930-938,PMC1807948,2022-01-12 16:41:04,17251192,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807949.xml,Nucleic Acids Res. 2007 Feb 20; 35(3):755-770,PMC1807949,2022-01-12 16:41:04,17182628,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807950.xml,Nucleic Acids Res. 2007 Feb 30; 35(3):1018-1037,PMC1807950,2022-01-12 16:41:04,17264113,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807951.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):923-929,PMC1807951,2022-01-12 16:41:04,17251193,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807952.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):912-922,PMC1807952,2022-01-12 16:41:04,17251195,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807953.xml,Nucleic Acids Res. 2007 Feb 14; 35(3):e19,PMC1807953,2022-01-12 16:41:04,17175532,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807954.xml,Nucleic Acids Res. 2007 Feb 26; 35(3):951-961,PMC1807954,2022-01-12 16:41:04,17259223,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807955.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):872-880,PMC1807955,2022-01-12 16:41:04,17251198,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807956.xml,Nucleic Acids Res. 2007 Feb 22; 35(3):789-800,PMC1807956,2022-01-12 16:41:04,17189298,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807957.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):902-911,PMC1807957,2022-01-12 16:41:04,17251196,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807958.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):939-950,PMC1807958,2022-01-12 16:41:04,17251191,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807959.xml,Nucleic Acids Res. 2007 Feb 14; 35(3):e16,PMC1807959,2022-01-12 16:41:04,17175538,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807960.xml,Nucleic Acids Res. 2007 Feb 19; 35(3):705-715,PMC1807960,2022-01-12 16:41:04,17179179,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807961.xml,Nucleic Acids Res. 2007 Feb 3; 35(3):e20,PMC1807961,2022-01-12 16:41:04,17204484,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807962.xml,Nucleic Acids Res. 2007 Feb 26; 35(3):988-998,PMC1807962,2022-01-12 16:41:04,17259218,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807963.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):881-889,PMC1807963,2022-01-12 16:41:04,17251197,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807964.xml,Nucleic Acids Res. 2007 Feb 18; 35(3):e15,PMC1807964,2022-01-12 16:41:04,17178751,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807965.xml,Nucleic Acids Res. 2007 Feb 19; 35(3):716-727,PMC1807965,2022-01-12 16:41:04,17182631,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807966.xml,Nucleic Acids Res. 2007 Feb 26; 35(3):962-974,PMC1807966,2022-01-12 16:41:04,17259222,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807967.xml,Nucleic Acids Res. 2007 Feb 10; 35(3):850-860,PMC1807967,2022-01-12 16:41:04,17215294,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807968.xml,Nucleic Acids Res. 2007 Feb 20; 35(3):728-739,PMC1807968,2022-01-12 16:41:04,17182627,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807969.xml,Nucleic Acids Res. 2007 Feb 3; 35(3):822-838,PMC1807969,2022-01-12 16:41:04,17202155,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807970.xml,Nucleic Acids Res. 2007 Feb 3; 35(3):812-821,PMC1807970,2022-01-12 16:41:04,17202156,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807971.xml,Nucleic Acids Res. 2007 Feb 14; 35(3):e18,PMC1807971,2022-01-12 16:41:04,17169993,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807972.xml,Nucleic Acids Res. 2007 Feb 3; 35(3):801-811,PMC1807972,2022-01-12 16:41:04,17202157,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807973.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):890-901,PMC1807973,2022-01-12 16:41:04,17251190,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807974.xml,Nucleic Acids Res. 2007 Feb 26; 35(3):1007-1017,PMC1807974,2022-01-12 16:41:04,17259211,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807975.xml,Nucleic Acids Res. 2007 Feb 23; 35(3):1038,PMC1807975,2022-01-12 16:41:04,0,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807976.xml,Nucleic Acids Res. 2007 Feb 26; 35(3):999-1006,PMC1807976,2022-01-12 16:41:04,17259214,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807977.xml,Nucleic Acids Res. 2007 Feb 10; 35(3):861-871,PMC1807977,2022-01-12 16:41:04,17215295,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1807978.xml,Nucleic Acids Res. 2007 Feb 20; 35(3):740-754,PMC1807978,2022-01-12 16:41:04,17182629,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1849895.xml,Nucleic Acids Res. 2007 Feb 1; 35(4):1343-1353,PMC1849895,2022-01-12 16:40:22,17272297,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1849896.xml,Nucleic Acids Res. 2007 Feb 1; 35(4):1354-1366,PMC1849896,2022-01-12 16:40:22,17272295,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1849897.xml,Nucleic Acids Res. 2007 Feb 1; 35(4):1367-1376,PMC1849897,2022-01-12 16:40:22,17272294,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1849898.xml,Nucleic Acids Res. 2007 Feb 20; 35(4):e21,PMC1849898,2022-01-12 16:40:22,17185295,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851626.xml,Nucleic Acids Res. 2007 Feb 31; 35(4):1222-1229,PMC1851626,2022-01-12 16:40:22,17267413,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851627.xml,Nucleic Acids Res. 2007 Feb 23; 35(4):e23,PMC1851627,2022-01-12 16:40:22,17251199,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851628.xml,Nucleic Acids Res. 2007 Feb 31; 35(4):1230-1244,PMC1851628,2022-01-12 16:40:22,17267412,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851629.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1048-1053,PMC1851629,2022-01-12 16:40:22,17264133,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851630.xml,Nucleic Acids Res. 2007 Feb 26; 35(4):1039-1047,PMC1851630,2022-01-12 16:40:22,17259221,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851631.xml,Nucleic Acids Res. 2007 Feb 18; 35(4):e22,PMC1851631,2022-01-12 16:40:22,17234679,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851632.xml,Nucleic Acids Res. 2007 Feb 26; 35(4):e25,PMC1851632,2022-01-12 16:40:22,17259220,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851633.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1054-1063,PMC1851633,2022-01-12 16:40:22,17264132,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851634.xml,Nucleic Acids Res. 2007 Feb 26; 35(4):e26,PMC1851634,2022-01-12 16:40:22,17259217,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851635.xml,Nucleic Acids Res. 2007 Feb 26; 35(4):e27,PMC1851635,2022-01-12 16:40:22,17259216,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851636.xml,Nucleic Acids Res. 2007 Feb 31; 35(4):1245-1256,PMC1851636,2022-01-12 16:40:32,17267411,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851637.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1064-1074,PMC1851637,2022-01-12 16:40:32,17264131,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851638.xml,Nucleic Acids Res. 2007 Feb 23; 35(4):e24,PMC1851638,2022-01-12 16:40:32,17251194,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851639.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1075-1084,PMC1851639,2022-01-12 16:40:32,17264130,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851640.xml,Nucleic Acids Res. 2007 Feb 31; 35(4):1257-1269,PMC1851640,2022-01-12 16:40:32,17267410,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851641.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1209-1221,PMC1851641,2022-01-12 16:40:32,17264115,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851642.xml,Nucleic Acids Res. 2007 Feb 31; 35(4):1270-1278,PMC1851642,2022-01-12 16:40:32,17267409,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851643.xml,Nucleic Acids Res. 2007 Feb 31; 35(4):1279-1288,PMC1851643,2022-01-12 16:40:32,17267407,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851644.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1085-1097,PMC1851644,2022-01-12 16:40:32,17264128,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851645.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1098-1107,PMC1851645,2022-01-12 16:40:32,17264126,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851646.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1119-1133,PMC1851646,2022-01-12 16:40:32,17264124,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851647.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1134-1144,PMC1851647,2022-01-12 16:40:32,17264123,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851648.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1145-1154,PMC1851648,2022-01-12 16:40:32,17264121,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851649.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1155-1168,PMC1851649,2022-01-12 16:40:32,17264120,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851650.xml,Nucleic Acids Res. 2007 Feb 31; 35(4):1322-1332,PMC1851650,2022-01-12 16:40:32,17272299,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851651.xml,Nucleic Acids Res. 2007 Feb 5; 35(4):1377-1388,PMC1851651,2022-01-12 16:40:32,17284464,CC BY-NC,no,2007,2.0
PMC001xxxxxx/PMC1851652.xml,Nucleic Acids Res. 2007 Feb 30; 35(4):1169-1177,PMC1851652,2022-01-12 16:40:32,17264119,CC BY-NC,no,2007,2.0
